name,price,rating,reviews_count,screen_size,processor,ram,storage,gpu,url,image,source
"HP (Upgraded Version) Victus 15-fa2013dx Gaming Laptop, 15.6"" FHD 144Hz Display, Intel Core i5-13420H, 8GB RAM, 512GB SSD, GeForce RTX 3050 6GB GPU, Keyboard, Windows 11 Home, English Mica Silver","38,975",2.7,7,"15.6""",Intel Core i5-13420H,8GB,512GB SSD,RTX 3050,https://www.noon.com/egypt-en/upgraded-version-victus-15-fa2013dx-gaming-laptop-15-6-fhd-144hz-display-intel-core-i5-13420h-8gb-ram-512gb-ssd-geforce-rtx-3050-6gb-gpu-keyboard-windows-11-home-english-mica-silver/N70190800V/p/?o=fc4a15be1a8b4c5a,https://f.nooncdn.com/p/pnsku/N70190800V/45/_/1751867611/e34a010d-b4bd-41c8-aab6-1f64e40319a6.jpg?width=800,Noon
HP NB Victus Gaming 16–R0045ne(81Q00EA)COR i7–13700H RA/ 2*8GB DDR5–5600/1TB M.2 /RTX4050–6GB /16.1F English/Arabic Mica silver,"65,714",,,,,,,RTX4050,https://www.noon.com/egypt-en/hp-nb-victus-gaming-16-r0045ne-81q00ea-cor-i7-13700h-ra-2-8gb-ddr5-5600-1tb-m-2-rtx4050-6gb-16-1f-english-arabic-mica-silver/N70108929V/p/?o=ed330f0b0d56f47e,https://f.nooncdn.com/p/pnsku/N70108929V/45/_/1726032810/3b63e310-8be9-446a-870c-ef9380ea6543.jpg?width=800,Noon
"Lenovo IdeaPad Slim 3 15IRH10 – Intel Core i5‑13420H – 16GB DDR5 – 512GB SSD – 15.3"" WUXGA – Model 83K100FLED + Bag + Mouse Luna Grey","34,444",,,"15.3""",Intel Core i5,,512GB SSD,,https://www.noon.com/egypt-en/lenovo-ideapad-slim-3-15irh10-intel-core-i5-13420h-16gb-ddr5-512gb-ssd-15-3-wuxga-model-83k100fled-bag-mouse-luna-grey/N70267566V/p/?o=fb98daa8e5f8666c,,Noon
"DELL Latitude 3450 Laptop With 14 Inch Full HD (1920x1080) Display, Core i5-1335U Processor/8GB RAM DDR5/512GB SSD/ DOS(Without Windows)/ English/Arabic Black","32,986",5.0,1,"14""",,8GB,512GB SSD,,https://www.noon.com/egypt-en/latitude-3450-laptop-with-14-inch-full-hd-1920x1080-display-core-i5-1335u-processor-8gb-ram-ddr5-512gb-ssd-dos-without-windows-english-arabic-black/N70284961V/p/?o=fe3d1534aeea6a9f,https://f.nooncdn.com/p/pnsku/N70284961V/45/_/1770100519/81c9f4c7-ebc8-4917-9ef8-feea723990f1.jpg?width=800,Noon
"Apple MacBook Air MW0X3 With 13 Inch Display, M4 Chip 10-Core CPU 10-Core GPU | 16GB RAM | 512GB SSD | macOS | English/Arabic Silver","70,638",4.6,2.5K,"13""",,16GB,512GB SSD,,https://www.noon.com/egypt-en/macbook-air-mw0x3-with-13-inch-display-m4-chip-10-core-cpu-10-core-gpu-16gb-ram-512gb-ssd-macos-english-arabic-silver/N70154919V/p/?o=a7aac2047041adac,https://f.nooncdn.com/p/pzsku/ZE5F49102A14B79BC69E2Z/45/_/1779094216/47f2fe36-bc79-44af-939d-8afe7a370497.jpg?width=800,Noon
"Asus Vivobook S 14 Flip TN3402YA-LZ005W Laptop, AMD Ryzen 5 7530U, 14 Inch, WUXGA Display, 512GB SSD, 8GB RAM, AMD Radeon Graphics, Windows 11 English/Arabic Cool Silver","26,999",5.0,2,"14""",Ryzen 5 7530U,8GB,512GB SSD,,https://www.noon.com/egypt-en/asus-vivobook-s-14-flip-tn3402ya-lz005w-laptop-amd-ryzen-5-7530u-14-inch-wuxga-display-512gb-ssd-8gb-ram-amd-radeon-graphics-windows-11-english-arabic-cool-silver/N70039058V/p/?o=e9cde11fe8341ceb,https://f.nooncdn.com/p/pnsku/N70039058V/45/_/1705554129/65308a7c-aa63-41b5-b101-5500d52c6156.jpg?width=800,Noon
ASUS TUF Gaming A16 FA608UH-RV007W Laptop with 16 Inch WUXGA / AMD Ryzen 7 260 / 16 Gigabyte / 512 Gigabyte SSD / GeForce RTX 5050 / Jaeger Grey,"54,319",,,"16""",Ryzen 7 260,,,RTX 5050,https://www.noon.com/egypt-en/tuf-gaming-a16-fa608uh-rv007w-laptop-with-16-inch-wuxga-amd-ryzen-7-260-16-gigabyte-512-gigabyte-ssd-geforce-rtx-5050-jaeger-grey/N70306764V/p/?o=c11d9d8acdd62b0c,https://f.nooncdn.com/p/pnsku/N70306764V/45/_/1772975390/781dd816-8e72-4c61-b310-e83d855c8b09.jpg?width=800,Noon
"HP VICTUS Laptop With 15.6-inch 144Hz Display, Core i7-13700H Processor/16GB RAM/1TB SSD/Windows 11/6GB Nvidia GeForce RTX 4050 English/Arabic Mica Silver","65,714",4.5,36,"15.6""",,16GB,1TB SSD,RTX 4050,https://www.noon.com/egypt-en/victus-laptop-with-15-6-inch-144hz-display-core-i7-13700h-processor-16gb-ram-1tb-ssd-windows-11-6gb-nvidia-geforce-rtx-4050-english-arabic-mica-silver/N53430616A/p/?o=dc728fafc049fb0f,https://f.nooncdn.com/p/v1692646342/N53430616A_1.jpg?width=800,Noon
"DELL Latitude 5450 Laptop With 14 Inch Full HD Display, Core i5-1335U Processor/8GB RAM DDR5/ 512GB SSD/DOS(Without Windows)/Intel Iris Xe Graphics/ English/Arabic Black","36,408",,,"14""",,8GB,512GB SSD,,https://www.noon.com/egypt-en/latitude-5450-laptop-with-14-inch-full-hd-display-core-i5-1335u-processor-8gb-ram-ddr5-512gb-ssd-dos-without-windows-intel-iris-xe-graphics-english-arabic-black/N70143782V/p/?o=bcbc8ec45fbe8caf,https://f.nooncdn.com/p/pnsku/N70143782V/45/_/1737037153/b7d3217d-6bc7-4817-b18e-2847bd2b2e1c.jpg?width=800,Noon
"Apple MacBook Neo | 13-Inch Display | A18 Pro, 6-core CPU, 5-core GPU, 16-core Neural Engine Processor | 8GB RAM | 512GB SSD| English And Arabic Keyboard | Indigo","49,036",4.7,174,"13""",,8GB,512GB SSD,,https://www.noon.com/egypt-en/macbook-neo-13-inch-display-a18-pro-6-core-cpu-5-core-gpu-16-core-neural-engine-processor-8gb-ram-512gb-ssd-english-and-arabic-keyboard-indigo/N70305949V/p/?o=ac75f433d625ef7a,https://f.nooncdn.com/p/pzsku/Z7E70357DFA0199AE8024Z/45/_/1779094519/e93a6111-67ea-4ff6-ad3d-059bcda657ce.jpg?width=800,Noon
"Lenovo LOQ 15IRX10 Gaming Laptop, 15.6"" FHD IPS 144Hz Display, Intel Core i7-13700HX, 16GB RAM, 512GB SSD, GeForce RTX 5060 8GB GPU English Luna Grey","65,684",5.0,2,"15.6""",Intel Core i7-13700HX,16GB,512GB SSD,RTX 5060,https://www.noon.com/egypt-en/loq-15irx10-gaming-laptop-15-6-fhd-ips-144hz-display-intel-core-i7-13700hx-16gb-ram-512gb-ssd-geforce-rtx-5060-8gb-gpu-english-luna-grey/N70246487V/p/?o=b58e0e324ea65a8c,https://f.nooncdn.com/p/pnsku/N70246487V/45/_/1760504963/c3b31bf7-53fd-4372-a563-23bf7cff03a0.jpg?width=800,Noon
"HP Renewed - EliteBook 840 G6 Laptop With 14 Inch Touch Screen Display,Intel Core i5-8365U/16GB DDR4 RAM/256GB SSD/Windows 11 Silver Silver","15,830",4.0,1,"14""",Intel Core i5-8365U,,256GB SSD,,https://www.noon.com/egypt-en/renewed-elitebook-840-g6-laptop-with-14-inch-touch-screen-display-intel-core-i5-8365u-16gb-ddr4-ram-256gb-ssd-windows-11-silver-silver/N53421381A/p/?o=dbfc2249891af7ec,https://f.nooncdn.com/p/pnsku/N53421381A/45/_/1746798303/c54e2fb2-3c32-43e3-8b91-eb4a219d8591.jpg?width=800,Noon
"HP ProBook 450 G10 (Upgraded Version) Laptop With 15.6-Inch Display, Core-i7-1355U Processor/16GB RAM/512GB SSD/Windows 11 Pro/Intel UHD Graphics English Silver","42,857",4.7,4,"15.6""",,16GB,512GB SSD,Intel UHD,https://www.noon.com/egypt-en/probook-450-g10-upgraded-version-laptop-with-15-6-inch-display-core-i7-1355u-processor-16gb-ram-512gb-ssd-windows-11-pro-intel-uhd-graphics-english-silver/N70052523V/p/?o=a06c1478329aa2dd,https://f.nooncdn.com/p/pnsku/N70052523V/45/_/1709887722/ed113e25-8424-4795-9f81-3a8309a1f5e7.jpg?width=800,Noon
HP VCTUS 15 FA1036NE Laptop with 15.6 inch FHD / Intel Core i5-13500H / 16 GB RAM / 512 GB SSD / NVIDIA GeForce RTX 4050 6 GB / DOS / English/Arabic Mica Silver,"53,600",5.0,1,"15.6""",Intel Core i5-13500H,16GB,512 GB SSD,RTX 4050,https://www.noon.com/egypt-en/vctus-15-fa1036ne-laptop-with-15-6-inch-fhd-intel-core-i5-13500h-16-gb-ram-512-gb-ssd-nvidia-geforce-rtx-4050-6-gb-dos-english-arabic-mica-silver/N70250930V/p/?o=ecf4b6507adc017e,https://f.nooncdn.com/p/pnsku/N70250930V/45/_/1761234890/dc71c421-750c-457b-97c8-c5cdfc17de26.jpg?width=800,Noon
ASUS S3407CA-LY065W Vivobook S Laptop with 14 inch WUXGA / Core Ultra 5 225H / 16 GB RAM / 512 GB SSD / Intel® Graphics / Win11 English Cool Silver,"38,999",,,"14""",,16GB,512 GB SSD,,https://www.noon.com/egypt-en/s3407ca-ly065w-vivobook-s-laptop-with-14-inch-wuxga-core-ultra-5-225h-16-gb-ram-512-gb-ssd-intel-graphics-win11-english-cool-silver/N70247753V/p/?o=a7290bdba7f3c3fc,https://f.nooncdn.com/p/pnsku/N70247753V/45/_/1760443121/71fa7cad-41df-44a9-b759-74da8f50d1ef.jpg?width=800,Noon
"Lenovo Laptop Lenovo IdeaPad Slim 3 15IRH10, Intel Core i7‑13620H, 16GB DDR5 RAM, 512GB SSD, 15.3‑inch WUXGA, DOS, Luna Grey (with Bag + Mouse) grey","39,729",,,,Intel Core i7,,512GB SSD,,https://www.noon.com/egypt-en/laptop-lenovo-ideapad-slim-3-15irh10-intel-core-i7-13620h-16gb-ddr5-ram-512gb-ssd-15-3-inch-wuxga-dos-luna-grey-with-bag-mouse-grey/N70284062V/p/?o=c8b1284a50d2b81c,,Noon
HP VCTUS 15 FA1082wm Laptop with 15.6 inch FHD / Intel Core i5-13420H / 16 GB RAM / 512 GB SSD / NVIDIA GeForce RTX 4050 / English/ Win11 //Mica Silver English Mica Silver,"49,143",5.0,2,"15.6""",Intel Core i5-13420H,16GB,512 GB SSD,RTX 4050,https://www.noon.com/egypt-en/vctus-15-fa1082wm-laptop-with-15-6-inch-fhd-intel-core-i5-13420h-16-gb-ram-512-gb-ssd-nvidia-geforce-rtx-4050-english-win11-mica-silver-english-mica-silver/N70250905V/p/?o=c318880cf0678f8b,https://f.nooncdn.com/p/pnsku/N70250905V/45/_/1761228554/23900c22-a4cf-4bbe-ae41-1fa04837b8bd.jpg?width=800,Noon
"HP Renewed - EliteBook 840 G6 Laptop With 14 Inch FHD Display,Intel Core i7 16GB DDR4 RAM/8th Generation/512GB SSD/Windows 10 Pro Silver","21,418",4.0,71,"14""",Intel Core i7 16GB DDR4 RAM,,512GB SSD,,https://www.noon.com/egypt-en/renewed-elitebook-840-g6-laptop-with-14-inch-fhd-display-intel-core-i7-16gb-ddr4-ram-8th-generation-512gb-ssd-windows-10-pro-silver/N53392168A/p/?o=aac519dc5bb2363a,https://f.nooncdn.com/p/pnsku/N53392168A/45/_/1764236073/93d32975-4fb3-40ac-9e09-7829ab190df3.jpg?width=800,Noon
"DELL 2024 Inspiron 3530 Think & Laptop With 15.6-Inch Full HD (1920x1080) Display,Core i5-1334U Processor/8GB RAM DDR4/512GB SSD/Intel UHD Graphics/DOS(Without Windows)/ English/Arabic Black","28,999",4.6,23,"15.6""",,8GB,512GB SSD,Intel UHD,https://www.noon.com/egypt-en/2024-inspiron-3530-think-laptop-with-15-6-inch-full-hd-1920x1080-display-core-i5-1334u-processor-8gb-ram-ddr4-512gb-ssd-intel-uhd-graphics-dos-without-windows-english-arabic-black/N70112785V/p/?o=c36d708db65791df,https://f.nooncdn.com/p/pnsku/N70112785V/45/_/1726756788/f50db3b7-e10d-40e6-b395-e23e2c42f93d.jpg?width=800,Noon
"HP Elitebook 850 G7 Laptop With 15.6-Inch Display, Core i5-10210U Processor/8GB RAM/256GB SSD/Intel UHD Graphics/Windows 10 Pro English Silver","22,650",5.0,1,"15.6""",,8GB,256GB SSD,Intel UHD,https://www.noon.com/egypt-en/elitebook-850-g7-laptop-with-15-6-inch-display-core-i5-10210u-processor-8gb-ram-256gb-ssd-intel-uhd-graphics-windows-10-pro-english-silver/N70040510V/p/?o=b846abd6f18dad0c,https://f.nooncdn.com/p/pnsku/N70040510V/45/_/1706162943/55067e72-77c4-4257-81cd-778931025e86.jpg?width=800,Noon
"DELL Latitude 7400 Laptop With 14-Inch Full HD Display, Core i5 Proessor/8GB DDR4/256GB SSD/Intel UHD Graphics/Windows 10 Pro 620 /International Version English Black","17,000",3.2,50,"14""",,,256GB SSD,Intel UHD,https://www.noon.com/egypt-en/latitude-7400-laptop-with-14-inch-full-hd-display-core-i5-proessor-8gb-ddr4-256gb-ssd-intel-uhd-graphics-windows-10-pro-620-international-version-english-black/N40045166A/p/?o=fc7f3fe3793f43bc,https://f.nooncdn.com/p/v1645197504/N40045166A_1.jpg?width=800,Noon
"Apple MacBook Pro MX2X3 With 16.2 Inch Display, M4 Pro Chip 14-Core CPU 20-Core GPU | 24GB RAM | 512GB SSD | macOS | English/Arabic Space Black","160,000",4.5,666,"16.2""",,24GB,512GB SSD,,https://www.noon.com/egypt-en/macbook-pro-mx2x3-with-16-2-inch-display-m4-pro-chip-14-core-cpu-20-core-gpu-24gb-ram-512gb-ssd-macos-english-arabic-space-black/N70125948V/p/?o=fb3420ce9cf7cb9a,https://f.nooncdn.com/p/pzsku/ZE780E69E775CC04A3312Z/45/_/1779095030/ce9dead8-b82c-4c97-a002-522c080e5c88.jpg?width=800,Noon
Apple New 2026 MacBook Air MDHH4 | 13 Inch Display | Apple M5 Air | 10-Core CPU 8-Core GPU | 16GB RAM | 512GB SSD | macOS | English And Arabic Keyboard | Sky Blue,"77,723",4.8,108,"13""",Apple M5,16GB,512GB SSD,,https://www.noon.com/egypt-en/new-2026-macbook-air-mdhh4-13-inch-display-apple-m5-air-10-core-cpu-8-core-gpu-16gb-ram-512gb-ssd-macos-english-and-arabic-keyboard-sky-blue/N70298817V/p/?o=a7458af5c73cd7df,https://f.nooncdn.com/p/pzsku/ZC7C295CC2B1E53A4A39DZ/45/_/1779094607/83427033-084f-42f4-b44f-6ff65db85750.jpg?width=800,Noon
HP Victus 15-fa2013DX Laptop with 15.6 inch FHD / Intel Core i5-13420H / 8 GB RAM / 512 GB SSD / NVIDIA GeForce RTX 3050 / English/ Win11 //Mica Silver English Mica Silver,"41,371",5.0,1,"15.6""",Intel Core i5-13420H,8GB,512 GB SSD,RTX 3050,https://www.noon.com/egypt-en/hp-victus-15-fa2013dx-laptop-with-15-6-inch-fhd-intel-core-i5-13420h-8-gb-ram-512-gb-ssd-nvidia-geforce-rtx-3050-english-win11-mica-silver-english-mica-silver/N70250131V/p/?o=b05070aa7baa6ecb,https://f.nooncdn.com/p/pnsku/N70250131V/45/_/1761144895/60ae2988-461d-4516-8e0e-4c5c4d47288f.jpg?width=800,Noon
"HP Victus 16 Laptop With 16.1-Inch Full HD(1920x1080) 144Hz Display, Core i5-14450HX Processor/16GB RAM DDR5/1TB SSD/6GB Nvidia GeForce RTX 3050 Graphics/Windows 11 English/Arabic Mica Silver","56,686",3.9,23,"16.1""",,16GB,1TB SSD,RTX 3050,https://www.noon.com/egypt-en/victus-16-laptop-with-16-1-inch-full-hd-1920x1080-144hz-display-core-i5-14450hx-processor-16gb-ram-ddr5-1tb-ssd-6gb-nvidia-geforce-rtx-3050-graphics-windows-11-english-arabic-mica-silver/N70100224V/p/?o=b0c80f298c6c147d,https://f.nooncdn.com/p/pnsku/N70100224V/45/_/1747564482/bc1060e4-a2ab-4482-8f62-d7a03d4170e4.jpg?width=800,Noon
"HP EliteBook 845 G8 | AMD Ryzen 5 Pro | 14"" inch | RAM 16GB | Hardisk 256GB SSD Silver","18,999",4.4,11,"14""",Ryzen 5 Pro,,256GB SSD,,https://www.noon.com/egypt-en/hp-elitebook-845-g8-amd-ryzen-5-pro-14-inch-ram-16gb-hardisk-256gb-ssd-silver/N70206592V/p/?o=b7a77f8caec0320c,https://f.nooncdn.com/p/pnsku/N70206592V/45/_/1759414912/f5ed01ff-ff89-4abc-a0a9-522db0278c87.jpg?width=800,Noon
"ASUS TUِF Gaming A15 FA506NCQ-HN167W - AMD Ryzen 7 170 - NVIDIA GeForce RTX 3050 4GB - 16GB DDR5 4800Hz - 512GB Nvme GEN 4 - 15.6"" IPS FHD 144Hz 45% NTSC - Windows 11 English/Arabic black","42,888",,,"15.6""",Ryzen 7 170 - NVIDIA GeForce RTX 3050 4GB - 16GB DDR5 4800Hz - 512GB Nvme GEN 4 - 15,,512GB Nvme,RTX 3050,https://www.noon.com/egypt-en/tu-f-gaming-a15-fa506ncq-hn167w-amd-ryzen-7-170-nvidia-geforce-rtx-3050-4gb-16gb-ddr5-4800hz-512gb-nvme-gen-4-15-6-ips-fhd-144hz-45-ntsc-windows-11-english-arabic-black/N70357731V/p/?o=a9447208fa6fa93b,https://f.nooncdn.com/p/pnsku/N70357731V/45/_/1776691990/68bc963e-a19c-43fc-bd40-e42db69074b6.jpg?width=800,Noon
"Apple MacBook Neo | 13-Inch Display | A18 Pro, 6-core CPU, 5-core GPU, 16-core Neural Engine Processor | 8GB RAM | 512GB SSD| English And Arabic Keyboard | Blush","57,000",4.7,174,"13""",,8GB,512GB SSD,,https://www.noon.com/egypt-en/macbook-neo-13-inch-display-a18-pro-6-core-cpu-5-core-gpu-16-core-neural-engine-processor-8gb-ram-512gb-ssd-english-and-arabic-keyboard-blush/N70305939V/p/?o=b21f78a81ecf9e4e,https://f.nooncdn.com/p/pzsku/Z552E644202703A538129Z/45/_/1779094819/59633dd5-5f7f-4469-9658-e9f5aad845ed.jpg?width=800,Noon
"HP (Upgraded Version) Victus 15-FA1082WM Gaming Laptop With 15.6-Inch FHD IPS 144Hz Display, Core i5-13420H Processor/16GB RAM/512GB SSD/6GB NVIDIA Geforce RTX 4050 Graphics Card/Windows 11 English Mica Silver English Mica Silver","49,143",3.9,14,"15.6""",,16GB,512GB SSD,RTX 4050,https://www.noon.com/egypt-en/upgraded-version-victus-15-fa1082wm-gaming-laptop-with-15-6-inch-fhd-ips-144hz-display-core-i5-13420h-processor-16gb-ram-512gb-ssd-6gb-nvidia-geforce-rtx-4050-graphics-card-windows-11-english-mica-silver-english-mica-silver/N70135894V/p/?o=e512d8ba88fa669f,https://f.nooncdn.com/p/pnsku/N70135894V/45/_/1764173503/7c764c05-3c6c-42cd-bbea-0f062900284f.jpg?width=800,Noon
"MSI Katana 15 HX-B14WGK Laptop - Intel® Core™ i7-14700HX - 16GB - 512GB SSD - NVIDIA® GeForce RTX™ 5070 8GB - 15.6"" QHD 165Hz - Win11 - Black English/Arabic BLACK","76,499",,,"15.6""",,,512GB SSD,,https://www.noon.com/egypt-en/msi-katana-15-hx-b14wgk-laptop-intel-core-i7-14700hx-16gb-512gb-ssd-nvidia-geforce-rtx-5070-8gb-15-6-qhd-165hz-win11-black-english-arabic-black/N70357130V/p/?o=d1f63096bb3f51af,https://f.nooncdn.com/p/pzsku/ZBC033FD3EDDA36153FE8Z/45/_/1776344409/e7175e50-44cf-41de-ba3e-45c179e0a737.jpg?width=800,Noon
ASUS Vivobook S14 Flip TP3402VA-LZ065W -90NB10W2-M00ST0 - i5-13420H - 512GB SSD - 16GB - 14 inch WUXGA FHD+ 1920×1200 Touch screen - Intel UHD Graphics - Windows 11 - Cool Silver,"34,919",5.0,1,"14""",,,512GB SSD,Intel UHD,https://www.noon.com/egypt-en/vivobook-s14-flip-tp3402va-lz065w-90nb10w2-m00st0-i5-13420h-512gb-ssd-16gb-14-inch-wuxga-fhd-1920-1200-touch-screen-intel-uhd-graphics-windows-11-cool-silver/N70306729V/p/?o=e15df8cfe705ea2f,https://f.nooncdn.com/p/pnsku/N70306729V/45/_/1772970763/16bc2c4b-9911-4f83-9013-5c65508c8962.jpg?width=800,Noon
"Apple New 2025 MacBook Air MW0W3 13-Inch Display, Apple M4 Chip 10-Core CPU 8-Core GPU Processor/16GB RAM/256GB SSD/macOS English/Arabic Silver","63,000",4.6,2.5K,"13""",Apple M4,16GB,256GB SSD,,https://www.noon.com/egypt-en/new-2025-macbook-air-mw0w3-13-inch-display-apple-m4-chip-10-core-cpu-8-core-gpu-processor-16gb-ram-256gb-ssd-macos-english-arabic-silver/N70154930V/p/?o=bb4e289f6535e06e,https://f.nooncdn.com/p/pzsku/ZF1D650AEA028AAF612EEZ/45/_/1779094992/361e151f-5ae3-48bc-bb02-457be27f162b.jpg?width=800,Noon
HP 15-Fa1003Ne Victus Gaming Laptop With 15.6 Inch FHD / Core I7-13700H /16GB RAM /1TB SSD 6G Geforce RTX 3050 / Windows English/Arabic Blue,"59,086",5.0,2,"15.6""",,16GB,1TB SSD,RTX 3050,https://www.noon.com/egypt-en/15-fa1003ne-victus-gaming-laptop-with-15-6-inch-fhd-core-i7-13700h-16gb-ram-1tb-ssd-6g-geforce-rtx-3050-windows-english-arabic-blue/N70059719V/p/?o=c7bd88c75d6062db,https://f.nooncdn.com/p/pnsku/N70059719V/45/_/1711960353/2e8cce6b-b650-441a-a3bb-cae11f7d0ecf.jpg?width=800,Noon
"HP (Upgraded Version) 2024 Newest ProBook 460 G11 Laptop With 16-Inch IPS Display, Intel Core Ultra 5 125U Processor/16GB RAM/512GB SSD/Integrated Graphics/Windows 11 Pike English Pike silver","41,969",3.4,10,"16""",,16GB,512GB SSD,,https://www.noon.com/egypt-en/upgraded-version-2024-newest-probook-460-g11-laptop-with-16-inch-ips-display-intel-core-ultra-5-125u-processor-16gb-ram-512gb-ssd-integrated-graphics-windows-11-pike-english-pike-silver/N70122104V/p/?o=fa45926fccf124ed,https://f.nooncdn.com/p/pnsku/N70122104V/45/_/1729517539/06ce1c54-0e57-4040-b79f-03594b213a71.jpg?width=800,Noon
"HP 2024 Newest ProBook 460 G11 (Upgraded Version) Laptop With 16-Inch IPS Display, Intel Core Ultra 5 125U Processor/8GB RAM/512GB SSD/Integrated Graphics/Windows 11 English Pike silver","37,644",3.4,10,"16""",,8GB,512GB SSD,,https://www.noon.com/egypt-en/2024-newest-probook-460-g11-upgraded-version-laptop-with-16-inch-ips-display-intel-core-ultra-5-125u-processor-8gb-ram-512gb-ssd-integrated-graphics-windows-11-english-pike-silver/N70122102V/p/?o=e3479c9e8534792a,https://f.nooncdn.com/p/pnsku/N70122102V/45/_/1729517552/d6606f90-84cd-4e9d-9d8e-b573247d8a65.jpg?width=800,Noon
"DELL Latitude 5590 Laptop With 15.6-Inch Display, Core i7 Processor/16GB RAM/500GB HDD/Intel Integrated Graphics Black","25,000",,,"15.6""",,16GB,500GB HDD,,https://www.noon.com/egypt-en/latitude-5590-laptop-with-15-6-inch-display-core-i7-processor-16gb-ram-500gb-hdd-intel-integrated-graphics-black/N30967244A/p/?o=e0bc3592981ead4d,https://f.nooncdn.com/p/v1577964346/N30967244A_1.jpg?width=800,Noon
"HP Victus 15-fb3093dx Laptop With 15.6-Inch FHD IPS 144Hz Display, AMD Ryzen 7 -7445HS Processor/16GB RAM/512GB SSD/6GB NVIDIA GeForce RTX 4050 Graphics/Windows 11/ English Mica Silver","51,314",3.9,58,"15.6""",Ryzen 7 -7445HS Processor,16GB,512GB SSD,RTX 4050,https://www.noon.com/egypt-en/victus-15-fb3093dx-laptop-with-15-6-inch-fhd-ips-144hz-display-amd-ryzen-7-7445hs-processor-16gb-ram-512gb-ssd-6gb-nvidia-geforce-rtx-4050-graphics-windows-11-english-mica-silver/N70199257V/p/?o=b71e61b36176d66f,https://f.nooncdn.com/p/pnsku/N70199257V/45/_/1764236044/b27f1dee-202a-4e49-8f96-899e69cdbebd.jpg?width=800,Noon
"Apple New 2025 MacBook Air MW103 13-Inch Display, Apple M4 Chip 10-Core CPU 10-Core GPU Processor/16GB RAM/512GB SSD/macOS(International Version) Starlight","80,000",4.6,2.5K,"13""",Apple M4,16GB,512GB SSD,,https://www.noon.com/egypt-en/new-2025-macbook-air-mw103-13-inch-display-apple-m4-chip-10-core-cpu-10-core-gpu-processor-16gb-ram-512gb-ssd-macos-international-version-starlight/N70154915V/p/?o=a7c89c23fa04b4fd,https://f.nooncdn.com/p/pzsku/ZD73912CF68D1AEBF2545Z/45/_/1779095146/91009d63-1cda-440e-a6a4-82ade27d677d.jpg?width=800,Noon
ASUS Vivobook 16 X1605VA-OLED507W X1605VA-OLED507W Laptop with 16 Inch Full HD / Intel Core™ i7-13620H / 16 Gigabyte / 512 Gigabyte SSD / Intel UHD Graphics / Cool Silver,"34,531",5.0,1,"16""",,,,Intel UHD,https://www.noon.com/egypt-en/vivobook-16-x1605va-oled507w-x1605va-oled507w-laptop-with-16-inch-full-hd-intel-core-i7-13620h-16-gigabyte-512-gigabyte-ssd-intel-uhd-graphics-cool-silver/N70306744V/p/?o=eef25f5885c4ec5b,https://f.nooncdn.com/p/pnsku/N70306744V/45/_/1772975357/4254c611-855e-4b51-a187-0b3086e6a7d0.jpg?width=800,Noon
"HP Laptop 14-em0003ne: Ryzen 7-7730U, 16GB RAM, 512GB SSD, AMD Radeon 610M Graphics, 14 Inch FHD, 1920x1080, IPS, 300nits, Fullsize Backlit, Windows 11, Silver English SILVER","32,399",,,"14""",Ryzen 7-7730U,16GB,512GB SSD,,https://www.noon.com/egypt-en/hp-laptop-14-em0003ne-ryzen-7-7730u-16gb-ram-512gb-ssd-amd-radeon-610m-graphics-14-inch-fhd-1920x1080-ips-300nits-fullsize-backlit-windows-11-silver-english-silver/N70368898V/p/?o=e6562b9d677764da,,Noon
"Lenovo LOQ Essential 15IRX11 Gaming Laptop With 15.6 Inch Full HD (1920X1080) Display, Intel Core i5-13450HX Processor/16GB RAM DDR5/512GB SSD/8GB Nvidia GeForce RTX 5050 Graphics/Windows 11 Home/ English/Arabic Luna Grey","52,000",,,"15.6""",Intel Core i5-13450HX Processor,16GB,512GB SSD,RTX 5050,https://www.noon.com/egypt-en/loq-essential-15irx11-gaming-laptop-with-15-6-inch-full-hd-1920x1080-display-intel-core-i5-13450hx-processor-16gb-ram-ddr5-512gb-ssd-8gb-nvidia-geforce-rtx-5050-graphics-windows-11-home-english-arabic-luna-grey/N70277454V/p/?o=b05937c12c45759d,https://f.nooncdn.com/p/pnsku/N70277454V/45/_/1768218312/35f6e10c-1359-4f6f-adff-33b301091e6c.jpg?width=800,Noon
"Lenovo LOQ 83LK00C9US Laptop, 15.6"" FHD IPS Display, Intel Core i5-12450HX, 8 GB RAM, 512 GB SSD, NVIDIA RTX 4050 6GB, Win11 Home English Luna Grey","43,099",,,"15.6""",Intel Core i5-12450HX,8GB,512 GB SSD,RTX 4050,https://www.noon.com/egypt-en/loq-83lk00c9us-laptop-15-6-fhd-ips-display-intel-core-i5-12450hx-8-gb-ram-512-gb-ssd-nvidia-rtx-4050-6gb-win11-home-english-luna-grey/N70269849V/p/?o=ec1ce5ea6a48baea,https://f.nooncdn.com/p/pnsku/N70269849V/45/_/1765952853/c1a2114c-3c96-44cb-b3f6-aa4f2e133ee4.jpg?width=800,Noon
